S2B_MSIL2A_20230814T174909_N0510_R141_T14TLS_20241020T214841.SAFE	geography'SRID=4326;POLYGON ((-101.50925518737243 46.92552228267054, -101.62701019239009 46.92356100851489, -101.61548573147942 46.68169407330543, -101.56531501451806 46.7970781082303, -101.50925518737243 46.92552228267054))'
S2B_MSIL2A_20230812T170859_N0510_R112_T15TVE_20241025T052904.SAFE	geography'SRID=4326;POLYGON ((-93.92918527694857 40.64596908678674, -94.18317260660315 40.64479480422486, -94.17157159041972 39.97148016153802, -94.16442029679078 39.9915355158919, -94.16076872247645 40.00176594672614, -94.11198640697192 40.138675428510616, -94.05947275663785 40.2850544839876, -94.00682205874622 40.431440284748135, -93.95390599242803 40.57779672091502, -93.93120230055848 40.64040467594969, -93.92918527694857 40.64596908678674))'
S2B_MSIL2A_20230812T170859_N0510_R112_T14SPF_20241025T052904.SAFE	geography'SRID=4326;POLYGON ((-97.87551445266065 37.041254047993014, -97.88976030868119 36.05158282608199, -96.67138577052769 36.03410504881955, -96.64153245372125 37.023137802563134, -97.87551445266065 37.041254047993014))'
S2B_MSIL2A_20230812T170859_N0510_R112_T15TUK_20241025T052904.SAFE	geography'SRID=4326;POLYGON ((-95.54313948300324 45.12551356202371, -95.50034838689312 44.137996748196564, -94.12808129589992 44.15979663371134, -94.14740738161734 45.148073182871244, -95.54313948300324 45.12551356202371))'
S2B_MSIL2A_20230812T170859_N0510_R112_T15TVJ_20241025T052904.SAFE	geography'SRID=4326;POLYGON ((-92.87939159521876 43.437291472899844, -92.87774350913473 44.25335216097235, -94.25298174570909 44.246545441411556, -94.23252540128634 43.25815001081029, -92.94672417340358 43.26440149174187, -92.91265313467264 43.35201609819779, -92.87939159521876 43.437291472899844))'
S2B_MSIL2A_20230812T170859_N0510_R112_T15TWJ_20241025T052904.SAFE	geography'SRID=4326;POLYGON ((-92.55699729339052 44.25075031767281, -93.00025052587905 44.25341758107761, -93.00024643448815 43.26479037737325, -92.94669603919404 43.26447383962998, -92.91265313467264 43.35201609819779, -92.85578078341584 43.497824474576056, -92.79853138505571 43.64359951406337, -92.74101055684336 43.78938200787236, -92.6831810657472 43.935149372517614, -92.62512358830772 44.08092942668593, -92.56668156715314 44.2266224494099, -92.55699729339052 44.25075031767281))'
S2B_MSIL2A_20230812T170859_N0510_R112_T14TQN_20241025T052904.SAFE	geography'SRID=4326;POLYGON ((-96.53371085886852 43.32625697177811, -96.5727044512481 42.33837210189082, -95.2421415546785 42.30245161555175, -95.18187629631362 43.28908179915951, -96.53371085886852 43.32625697177811))'
S2B_MSIL2A_20230812T170859_N0510_R112_T14TPP_20241025T052904.SAFE	geography'SRID=4326;POLYGON ((-96.70742038517513 43.24046010684741, -96.41619172041914 43.235600960154144, -96.37335402628884 44.22320974043625, -96.38469647572173 44.223402400196115, -96.4022267901912 44.17074854593528, -96.45076932672303 44.02399696745344, -96.49918921909008 43.877224270292906, -96.54743430496326 43.730471927335856, -96.59567086392416 43.58373929224468, -96.64353810581987 43.43685793472064, -96.69137548742182 43.28996718587455, -96.70742038517513 43.24046010684741))'
S2B_MSIL2A_20230812T170859_N0510_R112_T14TQQ_20241025T052904.SAFE	geography'SRID=4326;POLYGON ((-96.41385345116838 44.135599355703825, -95.13001323357867 44.099770918209835, -95.0639024439136 45.08595696049961, -96.08567503753383 45.11497052307833, -96.10724203027512 45.05150513317966, -96.15703475151783 44.90473524110983, -96.20653197217798 44.757949665538014, -96.25561618689719 44.61111267085779, -96.30459147712752 44.46428085212055, -96.35337912168845 44.31746685055008, -96.4022267901912 44.17074854593528, -96.41385345116838 44.135599355703825))'
S2B_MSIL2A_20230812T170859_N0510_R112_T14TPN_20241025T052904.SAFE	geography'SRID=4326;POLYGON ((-96.9950019183521 42.34466858202991, -96.45336942769976 42.33578223926217, -96.41246381589345 43.323576596360866, -96.67897951160117 43.328030602182004, -96.69137548742182 43.28996718587455, -96.73899975486549 43.14302088505077, -96.78668989003448 42.996092806416975, -96.8341744106825 42.84917899365263, -96.88125965749056 42.70220998748958, -96.92812311260168 42.555235080482895, -96.97483382476383 42.40826828076009, -96.9950019183521 42.34466858202991))'
S2B_MSIL2A_20230812T170859_N0510_R112_T15TWH_20241025T052904.SAFE	geography'SRID=4326;POLYGON ((-92.91252833863732 43.35233604817149, -93.00024679052602 43.35285539234588, -93.00024589594574 43.12643327062245, -92.96933314268048 43.20626190987552, -92.91265313467264 43.35201609819779, -92.91252833863732 43.35233604817149))'
S2B_MSIL2A_20230811T173909_N0510_R098_T14TKM_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-102.64504576622768 42.39470139413761, -102.58926866785167 41.407726190110715, -101.27696656733475 41.441212166985935, -101.3124072413961 42.42936087235922, -102.64504576622768 42.39470139413761))'
S2B_MSIL2A_20230811T173909_N0510_R098_T14TKL_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-101.26983520589626 41.231075877722965, -101.28005188450415 41.52923550071836, -102.59412455183308 41.49564643575739, -102.54082260253305 40.50846282585221, -101.52400954599996 40.53394697176223, -101.48318908969395 40.64681270251437, -101.43011203194472 40.79313270072588, -101.37676204516784 40.93935386410052, -101.36338802930268 40.97584922714299, -101.32296521021533 41.08622523000773, -101.27712959002051 41.21117934375183, -101.26983520589626 41.231075877722965))'
S2B_MSIL2A_20230811T173909_N0510_R098_T13TEH_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-104.53945487430764 42.36139360007574, -103.66698539119554 42.35632239007374, -103.64555267001923 43.34483481646455, -104.22307086454556 43.34825405954823, -104.26708511218504 43.212131000632, -104.3146460200741 43.06516384176563, -104.36184993574314 42.918147852109776, -104.40864813932129 42.77107727945758, -104.45561256342425 42.62413501039092, -104.50261669722352 42.47726764571991, -104.53945487430764 42.36139360007574))'
S2B_MSIL2A_20230811T173909_N0510_R098_T14TLM_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-100.81932100308546 42.43632109798173, -101.43119626719712 42.42690168750588, -101.39393916355972 41.438836285507165, -101.19233621823638 41.44188129658466, -101.16217530127484 41.52364304791888, -101.13694496923733 41.59173343028217, -101.1078130265051 41.670453392750574, -101.05334073819651 41.81644976302863, -101.02490409264973 41.8922961797096, -100.99891022806048 41.9617558538036, -100.94391911978326 42.10782124269504, -100.92383033077617 42.16089861680306, -100.88844056375778 42.25460814169356, -100.83296106757216 42.4006511369669, -100.81932100308546 42.43632109798173))'
S2B_MSIL2A_20230811T173909_N0510_R098_T13TGF_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-101.31008296374979 41.1213439800823, -101.28942535132569 41.49194363396281, -102.60329641413972 41.5268622914542, -102.63889095789968 40.53861750192735, -101.53275844719653 40.50979305311414, -101.52416962307468 40.53350436975209, -101.48318908969395 40.64681270251437, -101.43011203194472 40.79313270072588, -101.37676204516784 40.93935386410052, -101.36338802930268 40.97584922714299, -101.32296521021533 41.08622523000773, -101.31008296374979 41.1213439800823))'
S2B_MSIL2A_20230811T173909_N0510_R098_T14TMR_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-99.36721124094673 46.05098602876583, -100.29304891527646 46.0462596089832, -100.27058357693214 45.058191670236305, -99.78117920488815 45.0606486046859, -99.73649101154136 45.16904782701001, -99.69235057736931 45.27565679636666, -99.67667869065987 45.313566822185855, -99.62449664799249 45.4394169232623, -99.61603499063224 45.45983374872159, -99.55524293671988 45.605228589205886, -99.49423729560264 45.750630807627054, -99.4329764673941 45.89602395288359, -99.3713007503803 46.04137367519609, -99.36721124094673 46.05098602876583))'
S2B_MSIL2A_20230811T173909_N0510_R098_T13TFH_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-103.76618786223798 43.346200009839855, -103.78571286582209 42.35764145317536, -102.45336942769977 42.33578223926217, -102.41246381589346 43.323576596360866, -103.76618786223798 43.346200009839855))'
S2B_MSIL2A_20230811T173909_N0510_R098_T13TGH_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-102.53371085886852 43.32625697177811, -102.57270445124811 42.33837210189082, -101.2421415546785 42.30245161555175, -101.18187629631363 43.28908179915951, -102.53371085886852 43.32625697177811))'
S2B_MSIL2A_20230811T173909_N0510_R098_T14TLL_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-101.15965448092396 41.530446114216446, -101.3971826192205 41.52685230149302, -101.37608451311712 40.94120273121814, -101.36338802930268 40.97584922714299, -101.32296521021533 41.08622523000773, -101.27712959002051 41.21117934375183, -101.26967197555318 41.23152111312746, -101.21605347519062 41.37758734730267, -101.16217530127484 41.52364304791888, -101.15965448092396 41.530446114216446))'
S2B_MSIL2A_20230811T173909_N0510_R098_T14TNS_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-98.9782114525608 46.95357028173206, -99.00026284243779 46.953709179213256, -99.00026260163341 46.903215053550404, -98.99620101590553 46.91254145348066, -98.9782114525608 46.95357028173206))'
S2B_MSIL2A_20230811T173909_N0510_R098_T14TLN_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-100.46998078327127 43.34185080059966, -101.46678204877878 43.32624633586568, -101.42778068203103 42.33836182515417, -100.85326967857175 42.34719119979845, -100.83296106757216 42.4006511369669, -100.77713139726109 42.546650605327926, -100.76023739883144 42.59066359638984, -100.72145844768112 42.691853825229686, -100.66976819572592 42.82623499234067, -100.66506038084964 42.838488722751535, -100.60899461412784 42.98434109978908, -100.55260651422104 43.130137184491126, -100.4957485115976 43.27586633427784, -100.46998078327127 43.34185080059966))'
S2B_MSIL2A_20230811T173909_N0510_R098_T13TGM_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-102.37351464472057 46.92357305830357, -102.42054054444475 45.93643087306754, -101.00699783345479 45.895735251937936, -100.93434286730422 46.881459661637656, -102.37351464472057 46.92357305830357))'
S2B_MSIL2A_20230811T173909_N0510_R098_T13TFG_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-103.78400297732625 42.44624086265282, -103.80265404258907 41.457520191909595, -102.48886345311317 41.43633638009555, -102.44978706678565 42.42431413705452, -103.78400297732625 42.44624086265282))'
S2B_MSIL2A_20230811T173909_N0510_R098_T13TEF_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-105.0002374087609 40.883225240197085, -105.00023625343321 40.56274991351036, -103.70336265383867 40.5554731412015, -103.68379957458713 41.54431153543986, -104.7936578372967 41.55066253522454, -104.82549751636888 41.44793752058835, -104.87098936885171 41.3007442636877, -104.91663123531264 41.15366162097983, -104.9619714125356 41.00655712884, -105.0002374087609 40.883225240197085))'
S2B_MSIL2A_20230811T173909_N0510_R098_T13TEJ_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-104.25148923002553 43.26036445456808, -103.6475059675166 43.256794294201605, -103.62505994125077 44.24514241182411, -103.92560477474039 44.246950931598164, -103.92802306712323 44.23958215161273, -103.97611215482705 44.092677369207145, -104.02511995612198 43.94606814588863, -104.07470677378576 43.799617666603, -104.12342319728016 43.652934733466765, -104.17157001046682 43.50609324912926, -104.2195393755331 43.35917591128232, -104.25148923002553 43.26036445456808))'
S2B_MSIL2A_20230811T173909_N0510_R098_T14TNT_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-98.5792696329188 47.8510119007927, -99.00026735765739 47.85370184248753, -99.00026260032006 46.90321505656616, -98.99620101590553 46.91254145348066, -98.9325920373344 47.057614560983694, -98.86868935711937 47.20269250921135, -98.80455725661 47.34781707405341, -98.74001831467164 47.492914000138015, -98.67515766832616 47.63797615169232, -98.60997145484707 47.78299834066896, -98.5792696329188 47.8510119007927))'
S2B_MSIL2A_20230811T173909_N0510_R098_T13TGL_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-102.41645116040287 46.024365075689296, -102.46129313653579 45.03703440306415, -101.06996660895842 44.99758761245698, -101.00067944006246 45.98354520692643, -102.41645116040287 46.024365075689296))'
S2B_MSIL2A_20230811T173909_N0510_R098_T13TFF_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-103.80103038521031 41.545593768972765, -103.81885207154319 40.55671174263467, -102.52280187838811 40.536185528423594, -102.48546160940656 41.52434469691515, -103.80103038521031 41.545593768972765))'
S2B_MSIL2A_20230811T173909_N0510_R098_T13TFM_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-103.34844895577473 45.951947877937165, -102.29374566695488 45.93349650488509, -102.24441508393578 46.920536388192055, -103.0021760014533 46.934009962499026, -103.02167250200657 46.87964608165192, -103.07377467069662 46.733098497730985, -103.12591895953292 46.586605634248535, -103.17771983113475 46.44006508569307, -103.22921041455476 46.29351501066382, -103.28040842158072 46.14697550790748, -103.33167246662566 46.000473620275976, -103.34844895577473 45.951947877937165))'
S2B_MSIL2A_20230811T173909_N0510_R098_T13TGG_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-102.56928954696652 42.426911995973605, -102.60653922316479 41.43884624479472, -101.2944377014587 41.40403474612011, -101.23686356729512 42.39088066238852, -102.56928954696652 42.426911995973605))'
S2B_MSIL2A_20230811T173909_N0510_R098_T13TEG_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-104.82091335798737 41.46272748551762, -103.68558188065235 41.45624189757688, -103.66510843311784 42.44491772432881, -104.51133489537679 42.44984465764859, -104.5493183477617 42.33036816223672, -104.5960382552541 42.183523782837206, -104.64180074710029 42.036418722502376, -104.68793911806792 41.88938917483416, -104.73398007863136 41.742286267627165, -104.77987486256002 41.595130831476745, -104.82091335798737 41.46272748551762))'
S2B_MSIL2A_20230811T173909_N0510_R098_T13TFL_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-103.65591110931341 45.05692215745311, -102.33649579223146 45.034190140253024, -102.28945585240228 46.02142174250963, -103.31803642155896 46.03944257679021, -103.33167246662566 46.000473620275976, -103.382362933434 45.85385220804128, -103.43324369425665 45.707313998173824, -103.48379260441676 45.560731152878006, -103.53394706095408 45.41406203210328, -103.58418418156947 45.26738460507445, -103.63431254133464 45.120660270361526, -103.65591110931341 45.05692215745311))'
S2B_MSIL2A_20230811T173909_N0510_R098_T14TLR_20241017T001346.SAFE	geography'SRID=4326;POLYGON ((-101.58406512039718 46.02435339629007, -101.53921420699882 45.037023116804335, -100.14563453547973 45.05951360004942, -100.1658919102777 46.0476276229589, -101.58406512039718 46.02435339629007))'
S2A_MSIL2A_20230811T164901_N0510_R026_T15TWE_20241016T171317.SAFE	geography'SRID=4326;POLYGON ((-92.78285534052247 39.660409624304684, -91.7203579213631 39.6545573069827, -91.70165933840751 40.64355721409192, -92.48371653666486 40.64795315706025, -92.49699027963555 40.60468660897219, -92.54207074428099 40.45744089838508, -92.58691702149558 40.310129149841465, -92.631668874747 40.162833191729774, -92.67631260483672 40.01561507491998, -92.7205739433496 39.8684153621596, -92.7646735982978 39.721283756017904, -92.78285534052247 39.660409624304684))'
S2A_MSIL2A_20230811T164901_N0510_R026_T15SVD_20241016T171317.SAFE	geography'SRID=4326;POLYGON ((-93.04966650329534 38.760090419395375, -92.88766443792474 38.760810475743604, -92.88677964014606 39.31136570070204, -92.89614608997259 39.27985616862286, -92.93983119093944 39.13261348693455, -92.98336379671144 38.9853069549269, -93.02679748603218 38.83797463026605, -93.04966650329534 38.760090419395375))'
S2A_MSIL2A_20230811T164901_N0510_R026_T16TCK_20241016T171317.SAFE	geography'SRID=4326;POLYGON ((-88.89636943048312 40.633599729167116, -89.36468078702738 40.62663972727231, -89.33065130260064 39.638218234831534, -89.25098759579767 39.63937839196405, -89.24339567522256 39.660869940129885, -89.19157866760784 39.80732443736154, -89.13961216622643 39.95373674492996, -89.08752116660841 40.10007446748057, -89.03534382715158 40.2463530030933, -88.98301722567506 40.39255631418162, -88.93056070749964 40.5387233809763, -88.89636943048312 40.633599729167116))'
S2A_MSIL2A_20230811T164901_N0510_R026_T15SXD_20241016T171317.SAFE	geography'SRID=4326;POLYGON ((-91.83284204446889 39.744399896499196, -91.84912778038334 38.75519833855342, -90.58623972133758 38.73593643111066, -90.55211502393708 39.72445184157785, -91.83284204446889 39.744399896499196))'
S2A_MSIL2A_20230811T164901_N0510_R026_T15SWD_20241016T171317.SAFE	geography'SRID=4326;POLYGON ((-93.00023074675151 38.92809222142841, -93.00023019602958 38.760864457162924, -91.73659678080747 38.754036048213806, -91.71871965132908 39.74319619212293, -92.75638950723403 39.74892233108312, -92.7646735982978 39.721283756017904, -92.80860917797554 39.57418342695421, -92.85239227881445 39.427047702427686, -92.89614608997259 39.27985616862286, -92.93983119093944 39.13261348693455, -92.98336379671144 38.9853069549269, -93.00023074675151 38.92809222142841))'
S2A_MSIL2A_20230811T164901_N0510_R026_T16SCJ_20241016T171317.SAFE	geography'SRID=4326;POLYGON ((-89.21947759631466 39.7284714937983, -89.33363283056224 39.72680595308774, -89.32395215554233 39.432657125414714, -89.29516197770089 39.51432757682742, -89.24339567522256 39.660869940129885, -89.21947759631466 39.7284714937983))'
S2A_MSIL2A_20230811T164901_N0510_R026_T15TWF_20241016T171317.SAFE	geography'SRID=4326;POLYGON ((-92.51067054158393 40.56000295481179, -91.70336265383867 40.5554731412015, -91.68379957458711 41.54431153543986, -92.20682055376756 41.5473044456499, -92.22541977422016 41.487375649701605, -92.27092745841689 41.34037161368309, -92.31621577721488 41.19330637801004, -92.36143425324612 41.046213231030166, -92.40667094919283 40.899064682725694, -92.45183241164352 40.7518813430683, -92.49699027963555 40.60468660897219, -92.51067054158393 40.56000295481179))'
S2A_MSIL2A_20230810T173051_N0510_R012_T14SPF_20241018T180618.SAFE	geography'SRID=4326;POLYGON ((-97.6916702367581 37.038555007861945, -97.87551445266065 37.041254047993014, -97.8839581825982 36.45466125127055, -97.88305816131873 36.457417028321785, -97.83474790026608 36.604274157929495, -97.78646542796061 36.751122082155895, -97.73814240178764 36.897927372859016, -97.6916702367581 37.038555007861945))'
S2A_MSIL2A_20230809T174911_N0510_R141_T13TFH_20241019T051551.SAFE	geography'SRID=4326;POLYGON ((-102.98705369532897 43.3331791327555, -103.76618786223798 43.346200009839855, -103.78571286582209 42.35764145317536, -103.36558802252769 42.35074863668597, -103.31991399523844 42.4705001868238, -103.26429445074812 42.616453971645065, -103.2077177058903 42.76212192048445, -103.15171189764017 42.90786011707248, -103.0956783337378 43.053600021187854, -103.03910993988605 43.199264073349, -102.98705369532897 43.3331791327555))'
S2A_MSIL2A_20230809T174911_N0510_R141_T13TGL_20241019T051551.SAFE	geography'SRID=4326;POLYGON ((-101.89824169549082 46.00942393648904, -102.41645116040287 46.024365075689296, -102.46129313653579 45.03703440306415, -102.3063816320346 45.03264236312271, -102.28166191834995 45.09279745351407, -102.22168185582964 45.23819013156268, -102.16146666971734 45.38367943943632, -102.10075138126945 45.529197129860655, -102.03951175326034 45.674688923650784, -101.97827787553608 45.82024517291828, -101.91688035036653 45.96571487597247, -101.89824169549082 46.00942393648904))'
S2A_MSIL2A_20230809T174911_N0510_R141_T13TFK_20241019T051551.SAFE	geography'SRID=4326;POLYGON ((-102.340212837624 44.95031457987077, -102.33237892318715 45.122671880514964, -103.72795903223157 45.14675285555784, -103.74938307519848 44.158520786393645, -102.6674552770318 44.14017221083243, -102.63558584296915 44.2197240660926, -102.57670483778352 44.36530683125925, -102.51844884432192 44.511025230932894, -102.45970433673325 44.65654983308308, -102.40062014829913 44.801947452025054, -102.34140881448788 44.947404186276806, -102.340212837624 44.95031457987077))'
S2A_MSIL2A_20230809T174911_N0510_R141_T13TGK_20241019T051551.SAFE	geography'SRID=4326;POLYGON ((-102.27035134772305 45.12021446651147, -102.45736864275568 45.12552488296481, -102.47984810223699 44.60664876860802, -102.45970433673325 44.65654983308308, -102.40062014829913 44.801947452025054, -102.34140881448788 44.947404186276806, -102.28166191834995 45.09279745351407, -102.27035134772305 45.12021446651147))'
S2A_MSIL2A_20230809T174911_N0510_R141_T13TEK_20241019T051551.SAFE	geography'SRID=4326;POLYGON ((-105.00025443963811 45.15383725089235, -105.00025015292684 44.16536649550738, -103.62710599954544 44.157116557384406, -103.60358882685108 45.145299673094094, -105.00025443963811 45.15383725089235))'
S2B_MSIL2A_20230809T165849_N0510_R069_T16TCT_20241018T233953.SAFE	geography'SRID=4326;POLYGON ((-88.51267732679368 47.84218369060451, -89.67207324053517 47.82259512731069, -89.62271963783216 46.835643714163524, -88.95420445305732 46.84676236553241, -88.94200711445903 46.874749749157374, -88.87837663022883 47.01979859472672, -88.81451739525465 47.1647761690196, -88.75056586414398 47.3098145903268, -88.6861979873131 47.45481254992869, -88.62153006102926 47.59977137194516, -88.55661447602358 47.74470177927759, -88.51267732679368 47.84218369060451))'
S2B_MSIL2A_20230808T172859_N0510_R055_T14SMH_20241023T014042.SAFE	geography'SRID=4326;POLYGON ((-99.60047325922379 38.84576945149881, -100.15275135075291 38.843310058483205, -100.13717219597591 37.85395064837389, -99.93909245296094 37.85481383303724, -99.92381248739427 37.8998736925244, -99.87495841540772 38.0437000723283, -99.8742273909688 38.045854715060464, -99.8243379398103 38.19251533583718, -99.7743112306376 38.3390891373869, -99.72422104451984 38.4855579025932, -99.67413721806889 38.632007290507374, -99.62367300250652 38.77837146779965, -99.60047325922379 38.84576945149881))'
S2B_MSIL2A_20230808T172859_N0510_R055_T14TNK_20241023T014042.SAFE	geography'SRID=4326;POLYGON ((-98.96215908507628 40.650642482292625, -99.00023656389149 40.650856515774606, -99.00023620037604 40.545341379624276, -98.96215908507628 40.650642482292625))'
S2B_MSIL2A_20230808T172859_N0510_R055_T14TNR_20241023T014042.SAFE	geography'SRID=4326;POLYGON ((-99.00025853973813 46.05357436995249, -99.00025404640142 45.06525999447365, -97.60574612901156 45.05674859305782, -97.58109585564665 46.044766226835556, -99.00025853973813 46.05357436995249))'
S2B_MSIL2A_20230808T172859_N0510_R055_T14TPR_20241023T014042.SAFE	geography'SRID=4326;POLYGON ((-96.85643450638804 46.031355265143134, -97.7074679641667 46.046265456303395, -97.72992432822251 45.05819732058294, -97.26702314034863 45.05022206242999, -97.26386128645642 45.05792080103092, -97.2037734997547 45.2034671003562, -97.14343297500076 45.34894485825503, -97.08291022385022 45.49436196395067, -97.02169977933919 45.63957272574008, -96.96068427271796 45.784886650675446, -96.89934252784094 45.93016849431864, -96.85643450638804 46.031355265143134))'
S2B_MSIL2A_20230807T175919_N0510_R041_T13UFP_20241018T184141.SAFE	geography'SRID=4326;POLYGON ((-103.20719101321549 48.7370737909024, -103.63972075371633 48.74498411169783, -103.6656686510332 47.75740973734738, -103.65535084727684 47.75722389339144, -103.61602829895384 47.84475141366752, -103.55018109163238 47.989513012548656, -103.4846748121168 48.13441054225351, -103.41859122076993 48.27922442871997, -103.35228980829729 48.424079378541, -103.28539640828767 48.56888133154209, -103.2181414646969 48.71366793251232, -103.20719101321549 48.7370737909024))'
S2B_MSIL2A_20230807T175919_N0510_R041_T13UEP_20241018T184141.SAFE	geography'SRID=4326;POLYGON ((-103.52699343384336 48.040803275987784, -103.5067305244228 48.7433372246506, -105.0002720958938 48.7530130044756, -105.00026690365507 47.765166566721895, -103.65563696762837 47.75658702203039, -103.61602829895384 47.84475141366752, -103.55018109163238 47.989513012548656, -103.52699343384336 48.040803275987784))'
S2B_MSIL2A_20230807T175919_N0510_R041_T13TFN_20241018T184141.SAFE	geography'SRID=4326;POLYGON ((-103.61588609163292 47.84506404893309, -103.66339978002995 47.84592105208886, -103.66622457053269 47.733020222130484, -103.61602829895384 47.84475141366752, -103.61588609163292 47.84506404893309))'
S2A_MSIL2A_20230807T170851_N0510_R112_T15STA_20241018T155628.SAFE	geography'SRID=4326;POLYGON ((-95.17797776672573 37.026390698490694, -96.37131820920371 36.99866808026183, -96.32869364809063 36.01049725766069, -95.50378980038586 36.029221815077996, -95.4652782018761 36.148130195423015, -95.41760526566749 36.294931659423526, -95.36978340171501 36.44163439238229, -95.32201810375224 36.588321469318416, -95.27391180044755 36.734892343943926, -95.22580903117436 36.88155330806183, -95.17797776672573 37.026390698490694))'
