S2C_MSIL2A_20250812T172921_N0511_R055_T14SKH_20250812T225615.SAFE	geography'SRID=4326;POLYGON ((-102.4545029640868 38.797894647715, -102.40791466143585 37.81010790673744, -101.16175219508035 37.83959549435291, -101.19134725642266 38.82843976082239, -102.4545029640868 38.797894647715))'
S2C_MSIL2A_20250812T172921_N0511_R055_T13SGD_20250812T225615.SAFE	geography'SRID=4326;POLYGON ((-102.66683353200474 39.72681533153163, -102.69936254729447 38.73821864423846, -101.43792685625729 38.70656329494251, -101.38763948191425 39.69403311805837, -102.66683353200474 39.72681533153163))'
S2C_MSIL2A_20250812T172921_N0511_R055_T14SMJ_20250812T225615.SAFE	geography'SRID=4326;POLYGON ((-99.28656269667117 39.74839424812597, -100.16762472753088 39.74439520181332, -100.15133248212537 38.755193805393134, -99.63276268452634 38.75749871103682, -99.60164169976119 38.847478410284005, -99.55103646102336 38.99386171011948, -99.50014104159229 39.14020935736971, -99.44909106585688 39.28655178923395, -99.39780463430088 39.432918210265, -99.34635598366796 39.57933365892925, -99.29457566464048 39.72568911911433, -99.28656269667117 39.74839424812597))'
S2C_MSIL2A_20250812T172921_N0511_R055_T14TPP_20250812T225615.SAFE	geography'SRID=4326;POLYGON ((-97.59631827286636 44.24398267836795, -97.74751912777681 44.24655093494868, -97.75586063983798 43.843350400555465, -97.7091507501627 43.96107879577221, -97.65110533000436 44.106790406046805, -97.59631827286636 44.24398267836795))'
S2C_MSIL2A_20250812T172921_N0511_R055_T14TLL_20250812T225615.SAFE	geography'SRID=4326;POLYGON ((-101.3971826192205 41.52685230149302, -101.36158097735908 40.538607851727775, -100.06541547567339 40.55783709926159, -100.08149180738359 41.546758769895376, -101.3971826192205 41.52685230149302))'
S2C_MSIL2A_20250812T172921_N0511_R055_T14SLJ_20250812T225615.SAFE	geography'SRID=4326;POLYGON ((-101.33363283056225 39.72680595308774, -101.301097327331 38.73820958831532, -100.03810488537859 38.75625435897602, -100.05279562809639 39.74549354563108, -101.33363283056225 39.72680595308774))'
S2C_MSIL2A_20250812T172921_N0511_R055_T14TLK_20250812T225615.SAFE	geography'SRID=4326;POLYGON ((-101.3646807870274 40.62663972727231, -101.33065130260063 39.638218234831534, -100.05144935754969 39.656847486720984, -100.066815204235 40.645928490590144, -101.3646807870274 40.62663972727231))'
S2C_MSIL2A_20250812T172921_N0511_R055_T13TGG_20250812T225615.SAFE	geography'SRID=4326;POLYGON ((-102.31482880405035 41.431106846051264, -101.2944377014587 41.40403474612011, -101.23686356729512 42.39088066238852, -102.00687446130003 42.411703221997335, -102.04575782688607 42.289338288745135, -102.09215515529311 42.14235498305632, -102.13834011061837 41.995375504047246, -102.18441147016573 41.84840424349426, -102.23040059804454 41.7014680237199, -102.2763229209212 41.554475335735376, -102.31482880405035 41.431106846051264))'
S2C_MSIL2A_20250812T172921_N0511_R055_T13SGC_20250812T225615.SAFE	geography'SRID=4326;POLYGON ((-102.6965295968872 38.82628170870513, -102.72763580740045 37.83751218570364, -101.48163775999417 37.80685703267152, -101.43354720329414 38.79452724007538, -102.6965295968872 38.82628170870513))'
S2A_MSIL2A_20250811T172721_N0511_R012_T14TQS_20250812T020217.SAFE	geography'SRID=4326;POLYGON ((-96.37351464472056 46.92357305830357, -96.42054054444473 45.93643087306754, -95.00699783345478 45.895735251937936, -94.93434286730421 46.881459661637656, -96.37351464472056 46.92357305830357))'
S2A_MSIL2A_20250811T172721_N0511_R012_T14TMP_20250812T020217.SAFE	geography'SRID=4326;POLYGON ((-99.19946784347695 43.26317266865493, -98.87974009973617 43.26472716389879, -98.87776641452005 44.2420104084473, -98.90016995209736 44.17456974328172, -98.94911020540596 44.027771472380735, -98.99785900614546 43.880866068307135, -99.04623506592544 43.7338877469008, -99.09445073108672 43.586953134808205, -99.14230649862765 43.4400463750379, -99.18979472306768 43.29317213423536, -99.19946784347695 43.26317266865493))'
S2A_MSIL2A_20250811T172721_N0511_R012_T14TPR_20250812T020217.SAFE	geography'SRID=4326;POLYGON ((-97.7074679641667 46.046265456303395, -97.72992432822251 45.05819732058294, -96.33649579223145 45.034190140253024, -96.28945585240228 46.02142174250963, -97.7074679641667 46.046265456303395))'
S2A_MSIL2A_20250811T172721_N0511_R012_T14TNR_20250812T020217.SAFE	geography'SRID=4326;POLYGON ((-98.60300012076979 45.06283534877397, -97.60574612901156 45.05674859305782, -97.58109585564665 46.044766226835556, -98.26335589554748 46.04900072661615, -98.30307419046797 45.93508247748725, -98.35410663977571 45.78837619273176, -98.40502012406024 45.64161480124182, -98.45566746210956 45.4948548141995, -98.50599047708972 45.34811604148888, -98.55599630270838 45.20141274360617, -98.60300012076979 45.06283534877397))'
S2A_MSIL2A_20250811T172721_N0511_R012_T15TUM_20250812T020217.SAFE	geography'SRID=4326;POLYGON ((-94.17326027644363 46.38818079948708, -94.18528956021278 46.947573655919015, -95.62701019239009 46.92356100851489, -95.5799749213695 45.93641922924405, -94.35729512610627 45.95645567263196, -94.3491909593155 45.97568553485652, -94.28764523092617 46.121004773159065, -94.22565160777843 46.26635221667717, -94.17326027644363 46.38818079948708))'
S2A_MSIL2A_20250811T172721_N0511_R012_T15TUL_20250812T020217.SAFE	geography'SRID=4326;POLYGON ((-94.31979167648048 46.04510191029043, -95.58406512039718 46.02435339629007, -95.53921420699882 45.037023116804335, -94.73505986859269 45.050001075685344, -94.71293938930323 45.10376613194877, -94.6527198517324 45.24925141323276, -94.59248955896825 45.39467171878222, -94.53203101465952 45.53997529309946, -94.47142128860196 45.68519140714256, -94.41042373320704 45.830390178040574, -94.3491909593155 45.97568553485652, -94.31979167648048 46.04510191029043))'
S2A_MSIL2A_20250811T172721_N0511_R012_T14TNQ_20250812T020217.SAFE	geography'SRID=4326;POLYGON ((-98.90343209739109 44.1647848064215, -97.62710599954542 44.157116557384406, -97.60358882685108 45.145299673094094, -98.57301917812482 45.15122563487637, -98.60573729632118 45.05476556481272, -98.65530379183345 44.90812948178296, -98.70465528459786 44.761519514406615, -98.75375656695005 44.61488591771228, -98.80269338805336 44.4681813428458, -98.85140031261724 44.321379456483264, -98.90016995209736 44.17456974328172, -98.90343209739109 44.1647848064215))'
